date,symbol,session,session_change,session_change_category,RSI_first,RSI_last,next_session,next_session_change,next_session_high_change,next_session_low_change
2024-07-19,EURUSD,London,0.03,0-0.5% increase,50.0,47.33096085409478,NYSE,-0.02,0.04,-0.1
2024-07-19,EURUSD,NYSE,-0.02,0-0.5% decrease,50.0,55.913978494622114,Tokyo,-0.02,,
2024-07-21,EURUSD,Tokyo,-0.0,0-0.5% decrease,50.0,36.36363636363821,London,0.03,0.07,-0.14
2024-07-21,EURUSD,NYSE,-0.05,0-0.5% decrease,50.0,50.0,Tokyo,-0.0,0.17,-0.05
2024-07-22,EURUSD,Tokyo,-0.05,0-0.5% decrease,50.0,20.886075949375623,London,-0.21,0.0,-0.31
2024-07-22,EURUSD,London,0.03,0-0.5% increase,50.0,61.34969325153566,NYSE,0.07,0.13,-0.02
2024-07-22,EURUSD,NYSE,0.07,0-0.5% increase,50.0,43.67816091954536,Tokyo,-0.05,0.06,-0.1
2024-07-23,EURUSD,Tokyo,-0.08,0-0.5% decrease,50.0,50.24154589371608,London,0.17,0.29,-0.02
2024-07-23,EURUSD,London,-0.21,0-0.5% decrease,50.0,55.555555555556175,NYSE,0.0,0.05,-0.08
2024-07-23,EURUSD,NYSE,0.0,0-0.5% increase,50.0,53.38983050847745,Tokyo,-0.08,0.0,-0.11
2024-07-24,EURUSD,Tokyo,-0.09,0-0.5% decrease,50.0,23.320158102769057,London,0.18,0.22,-0.14
2024-07-24,EURUSD,London,0.17,0-0.5% increase,50.0,41.41876430206168,NYSE,-0.24,0.01,-0.27
2024-07-24,EURUSD,NYSE,-0.24,0-0.5% decrease,50.0,23.1111111111083,Tokyo,-0.09,0.05,-0.1
2024-07-25,EURUSD,Tokyo,0.04,0-0.5% increase,50.0,35.53299492386073,London,0.1,0.15,-0.04
2024-07-25,EURUSD,London,0.18,0-0.5% increase,50.0,80.67885117493458,NYSE,-0.04,0.19,-0.06
2024-07-25,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,26.950354609931978,Tokyo,0.04,0.15,-0.01
2024-07-26,EURUSD,London,0.1,0-0.5% increase,50.0,47.432024169184345,NYSE,-0.04,0.07,-0.07
2024-07-26,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,31.99999999999949,Tokyo,-0.04,,
2024-07-28,EURUSD,Tokyo,-0.03,0-0.5% decrease,50.0,27.173913043474684,London,-0.07,0.09,-0.27
2024-07-28,EURUSD,NYSE,-0.01,0-0.5% decrease,50.0,50.0,Tokyo,-0.03,0.13,-0.04
2024-07-29,EURUSD,Tokyo,0.02,0-0.5% increase,50.0,63.27683615818755,London,-0.14,0.06,-0.28
2024-07-29,EURUSD,London,-0.07,0-0.5% decrease,50.0,59.916492693111024,NYSE,0.13,0.16,-0.05
2024-07-29,EURUSD,NYSE,0.13,0-0.5% increase,50.0,41.17647058823701,Tokyo,0.02,0.03,-0.07
2024-07-30,EURUSD,Tokyo,0.02,0-0.5% increase,50.0,33.33333333333333,London,-0.12,0.25,-0.16
2024-07-30,EURUSD,London,-0.14,0-0.5% decrease,50.0,56.53409090909236,NYSE,0.1,0.14,-0.04
2024-07-30,EURUSD,NYSE,0.1,0-0.5% increase,50.0,42.19653179190677,Tokyo,0.02,0.15,-0.01
2024-07-31,EURUSD,Tokyo,-0.15,0-0.5% decrease,50.0,19.943019943022108,London,0.04,0.31,-0.06
2024-07-31,EURUSD,London,-0.12,0-0.5% decrease,50.0,17.029702970297933,NYSE,-0.15,0.02,-0.35
2024-07-31,EURUSD,NYSE,-0.15,0-0.5% decrease,50.0,60.27607361963028,Tokyo,-0.15,0.08,-0.15
2024-08-01,EURUSD,Tokyo,0.05,0-0.5% increase,50.0,56.41891891891955,London,0.88,1.04,0.0
2024-08-01,EURUSD,London,0.04,0-0.5% increase,50.0,38.81932021466926,NYSE,-0.11,0.03,-0.19
2024-08-01,EURUSD,NYSE,-0.11,0-0.5% decrease,50.0,51.25000000000122,Tokyo,0.05,0.17,-0.08
2024-08-02,EURUSD,London,0.88,0.51-1% increase,50.0,63.12769010042972,NYSE,-0.05,0.09,-0.12
2024-08-02,EURUSD,NYSE,-0.05,0-0.5% decrease,50.0,50.482315112543354,Tokyo,-0.05,,
2024-08-04,EURUSD,Tokyo,0.1,0-0.5% increase,50.0,53.02279484638258,London,0.06,0.53,-0.16
2024-08-04,EURUSD,NYSE,-0.02,0-0.5% decrease,50.0,50.0,Tokyo,0.1,0.18,-0.25
2024-08-05,EURUSD,Tokyo,-0.15,0-0.5% decrease,50.0,14.942528735629239,London,-0.01,0.08,-0.21
2024-08-05,EURUSD,London,0.06,0-0.5% increase,50.0,27.830188679246064,NYSE,-0.17,0.17,-0.26
2024-08-05,EURUSD,NYSE,-0.17,0-0.5% decrease,50.0,44.56521739130513,Tokyo,-0.15,0.1,-0.19
2024-08-06,EURUSD,Tokyo,-0.11,0-0.5% decrease,50.0,52.94117647058823,London,0.02,0.16,-0.09
2024-08-06,EURUSD,London,-0.01,0-0.5% decrease,50.0,51.089108910891625,NYSE,0.01,0.08,-0.05
2024-08-06,EURUSD,NYSE,0.01,0-0.5% increase,50.0,56.89655172413629,Tokyo,-0.11,0.03,-0.21
2024-08-07,EURUSD,Tokyo,0.13,0-0.5% increase,50.0,56.55526992287865,London,-0.22,0.02,-0.51
2024-08-07,EURUSD,London,0.02,0-0.5% increase,50.0,55.345911949685714,NYSE,-0.05,0.11,-0.09
2024-08-07,EURUSD,NYSE,-0.05,0-0.5% decrease,50.0,40.291262135922125,Tokyo,0.13,0.2,-0.01
2024-08-08,EURUSD,Tokyo,0.09,0-0.5% increase,50.0,59.5092024539818,London,-0.01,0.13,-0.08
2024-08-08,EURUSD,London,-0.22,0-0.5% decrease,50.0,83.08080808080553,NYSE,0.15,0.19,-0.02
2024-08-08,EURUSD,NYSE,0.15,0-0.5% increase,50.0,56.95067264574147,Tokyo,0.09,0.11,-0.05
2024-08-09,EURUSD,London,-0.01,0-0.5% decrease,50.0,38.98305084745699,NYSE,-0.13,0.0,-0.14
2024-08-09,EURUSD,NYSE,-0.13,0-0.5% decrease,50.0,34.78260869564798,Tokyo,-0.13,,
2024-08-11,EURUSD,Tokyo,0.06,0-0.5% increase,50.0,77.77777777777517,London,0.05,0.17,-0.05
2024-08-11,EURUSD,NYSE,0.01,0-0.5% increase,50.0,50.0,Tokyo,0.06,0.06,-0.08
2024-08-12,EURUSD,Tokyo,-0.01,0-0.5% decrease,50.0,32.28699551569461,London,0.46,0.47,-0.09
2024-08-12,EURUSD,London,0.05,0-0.5% increase,50.0,45.97249508840811,NYSE,0.07,0.17,0.0
2024-08-12,EURUSD,NYSE,0.07,0-0.5% increase,50.0,48.05825242718787,Tokyo,-0.01,0.09,-0.02
2024-08-13,EURUSD,Tokyo,0.1,0-0.5% increase,50.0,79.7235023041477,London,-0.03,0.25,-0.14
2024-08-13,EURUSD,London,0.46,0-0.5% increase,50.0,68.13953488372019,NYSE,0.33,0.41,-0.06
2024-08-13,EURUSD,NYSE,0.33,0-0.5% increase,50.0,70.37974683544101,Tokyo,0.1,0.1,-0.05
2024-08-14,EURUSD,Tokyo,0.01,0-0.5% increase,50.0,57.564575645756875,London,-0.25,0.07,-0.51
2024-08-14,EURUSD,London,-0.03,0-0.5% decrease,50.0,28.428093645485063,NYSE,-0.26,0.07,-0.28
2024-08-14,EURUSD,NYSE,-0.26,0-0.5% decrease,50.0,37.10691823899108,Tokyo,0.01,0.04,-0.07
2024-08-15,EURUSD,Tokyo,0.1,0-0.5% increase,50.0,64.0883977900583,London,0.22,0.23,-0.02
2024-08-15,EURUSD,London,-0.25,0-0.5% decrease,50.0,66.66666666666666,NYSE,-0.04,0.13,-0.08
2024-08-15,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,48.19277108433864,Tokyo,0.1,0.13,-0.01
2024-08-16,EURUSD,London,0.22,0-0.5% increase,50.0,57.10900473933627,NYSE,0.35,0.37,-0.06
2024-08-16,EURUSD,NYSE,0.35,0-0.5% increase,50.0,81.00775193798773,Tokyo,0.35,,
2024-08-18,EURUSD,Tokyo,0.14,0-0.5% increase,50.0,52.92096219931303,London,0.32,0.33,-0.06
2024-08-18,EURUSD,NYSE,-0.02,0-0.5% decrease,50.0,50.0,Tokyo,0.14,0.22,-0.03
2024-08-19,EURUSD,Tokyo,-0.04,0-0.5% decrease,50.0,57.57575757575554,London,0.28,0.36,-0.04
2024-08-19,EURUSD,London,0.32,0-0.5% increase,50.0,82.69550748752152,NYSE,0.22,0.24,-0.01
2024-08-19,EURUSD,NYSE,0.22,0-0.5% increase,50.0,69.724770642198,Tokyo,-0.04,0.04,-0.1
2024-08-20,EURUSD,Tokyo,-0.05,0-0.5% decrease,50.0,56.77419354838876,London,0.3,0.3,-0.17
2024-08-20,EURUSD,London,0.28,0-0.5% increase,50.0,57.06214689265603,NYSE,0.18,0.23,-0.05
2024-08-20,EURUSD,NYSE,0.18,0-0.5% increase,50.0,67.96875000000603,Tokyo,-0.05,0.04,-0.14
2024-08-21,EURUSD,Tokyo,0.04,0-0.5% increase,50.0,62.72189349112488,London,-0.31,0.03,-0.4
2024-08-21,EURUSD,London,0.3,0-0.5% increase,50.0,91.1483253588518,NYSE,0.24,0.47,-0.12
2024-08-21,EURUSD,NYSE,0.24,0-0.5% increase,50.0,45.802919708030004,Tokyo,0.04,0.09,-0.07
2024-08-22,EURUSD,Tokyo,0.18,0-0.5% increase,50.0,61.99261992619905,London,0.53,0.66,-0.15
2024-08-22,EURUSD,London,-0.31,0-0.5% decrease,50.0,34.49781659388756,NYSE,0.08,0.14,-0.03
2024-08-22,EURUSD,NYSE,0.08,0-0.5% increase,50.0,66.46153846153712,Tokyo,0.18,0.19,-0.0
2024-08-23,EURUSD,London,0.53,0.51-1% increase,50.0,78.15726767275571,NYSE,0.2,0.28,-0.05
2024-08-23,EURUSD,NYSE,0.2,0-0.5% increase,50.0,51.224105461393314,Tokyo,0.2,,
2024-08-25,EURUSD,Tokyo,-0.09,0-0.5% decrease,50.0,47.14828897338165,London,-0.05,0.02,-0.27
2024-08-25,EURUSD,NYSE,-0.0,0-0.5% decrease,50.0,50.0,Tokyo,-0.09,0.09,-0.12
2024-08-26,EURUSD,Tokyo,0.06,0-0.5% increase,50.0,52.82258064516209,London,0.08,0.11,-0.15
2024-08-26,EURUSD,London,-0.05,0-0.5% decrease,50.0,69.48176583493449,NYSE,-0.09,0.08,-0.13
2024-08-26,EURUSD,NYSE,-0.09,0-0.5% decrease,50.0,28.820960698686065,Tokyo,0.06,0.1,-0.01
2024-08-27,EURUSD,Tokyo,-0.25,0-0.5% decrease,50.0,38.74045801526737,London,-0.27,0.04,-0.33
2024-08-27,EURUSD,London,0.08,0-0.5% increase,50.0,70.87198515769987,NYSE,0.11,0.19,-0.1
2024-08-27,EURUSD,NYSE,0.11,0-0.5% increase,50.0,58.571428571425706,Tokyo,-0.25,0.02,-0.42
2024-08-28,EURUSD,Tokyo,-0.01,0-0.5% decrease,50.0,27.439024390246217,London,-0.03,0.14,-0.26
2024-08-28,EURUSD,London,-0.27,0-0.5% decrease,50.0,45.725646123261015,NYSE,-0.04,0.14,-0.16
2024-08-28,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,71.16104868914391,Tokyo,-0.01,0.18,-0.03
2024-08-29,EURUSD,Tokyo,0.01,0-0.5% increase,50.0,59.566787003612106,London,-0.17,0.12,-0.28
2024-08-29,EURUSD,London,-0.03,0-0.5% decrease,50.0,51.05691056910712,NYSE,0.14,0.24,-0.05
2024-08-29,EURUSD,NYSE,0.14,0-0.5% increase,50.0,33.663366336628556,Tokyo,0.01,0.07,-0.07
2024-08-30,EURUSD,London,-0.17,0-0.5% decrease,50.0,42.031523642732175,NYSE,-0.2,0.1,-0.23
2024-08-30,EURUSD,NYSE,-0.2,0-0.5% decrease,50.0,44.44444444444225,Tokyo,-0.2,,
2024-09-01,EURUSD,Tokyo,0.13,0-0.5% increase,50.0,61.60458452722107,London,0.01,0.05,-0.08
2024-09-01,EURUSD,NYSE,0.01,0-0.5% increase,50.0,50.0,Tokyo,0.13,0.2,-0.05
2024-09-02,EURUSD,Tokyo,-0.05,0-0.5% decrease,50.0,61.70212765957628,London,-0.13,0.2,-0.14
2024-09-02,EURUSD,London,0.01,0-0.5% increase,50.0,45.52845528455497,NYSE,0.07,0.08,-0.03
2024-09-02,EURUSD,NYSE,0.07,0-0.5% increase,50.0,65.1685393258413,Tokyo,-0.05,0.03,-0.17
2024-09-03,EURUSD,Tokyo,0.11,0-0.5% increase,50.0,58.06451612903052,London,0.24,0.39,-0.11
2024-09-03,EURUSD,London,-0.13,0-0.5% decrease,50.0,33.0370370370362,NYSE,0.0,0.14,-0.12
2024-09-03,EURUSD,NYSE,0.0,0-0.5% increase,50.0,57.62711864406767,Tokyo,0.11,0.14,-0.06
2024-09-04,EURUSD,Tokyo,0.02,0-0.5% increase,50.0,75.29411764706404,London,0.06,0.19,-0.2
2024-09-04,EURUSD,London,0.24,0-0.5% increase,50.0,66.10824742268152,NYSE,0.04,0.15,-0.12
2024-09-04,EURUSD,NYSE,0.04,0-0.5% increase,50.0,60.32171581769412,Tokyo,0.02,0.05,-0.08
2024-09-05,EURUSD,Tokyo,0.08,0-0.5% increase,50.0,56.59340659340652,London,-0.34,0.33,-0.47
2024-09-05,EURUSD,London,0.06,0-0.5% increase,50.0,49.52830188679113,NYSE,0.2,0.24,-0.1
2024-09-05,EURUSD,NYSE,0.2,0-0.5% increase,50.0,61.95286195286014,Tokyo,0.08,0.11,-0.0
2024-09-06,EURUSD,London,-0.34,0-0.5% decrease,50.0,52.97131147541003,NYSE,-0.02,0.43,-0.16
2024-09-06,EURUSD,NYSE,-0.02,0-0.5% decrease,50.0,46.53465346534567,Tokyo,-0.02,,
2024-09-08,EURUSD,Tokyo,-0.24,0-0.5% decrease,50.0,12.923076923083869,London,0.05,0.1,-0.12
2024-09-08,EURUSD,NYSE,0.02,0-0.5% increase,50.0,50.0,Tokyo,-0.24,0.08,-0.25
2024-09-09,EURUSD,Tokyo,0.05,0-0.5% increase,50.0,56.57142857142752,London,-0.14,0.05,-0.21
2024-09-09,EURUSD,London,0.05,0-0.5% increase,50.0,58.20312500000022,NYSE,-0.05,0.1,-0.1
2024-09-09,EURUSD,NYSE,-0.05,0-0.5% decrease,50.0,24.481327800835842,Tokyo,0.05,0.12,-0.07
2024-09-10,EURUSD,Tokyo,0.22,0-0.5% increase,50.0,56.67655786350133,London,-0.24,0.1,-0.38
2024-09-10,EURUSD,London,-0.14,0-0.5% decrease,50.0,41.84397163120508,NYSE,-0.04,0.06,-0.07
2024-09-10,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,33.65384615384821,Tokyo,0.22,0.29,-0.03
2024-09-11,EURUSD,Tokyo,-0.03,0-0.5% decrease,50.0,45.210727969350906,London,0.28,0.32,-0.05
2024-09-11,EURUSD,London,-0.24,0-0.5% decrease,50.0,47.51131221719602,NYSE,0.03,0.16,-0.06
2024-09-11,EURUSD,NYSE,0.03,0-0.5% increase,50.0,40.625000000000966,Tokyo,-0.03,0.1,-0.06
2024-09-12,EURUSD,Tokyo,0.01,0-0.5% increase,50.0,26.141078838177023,London,-0.09,0.08,-0.14
2024-09-12,EURUSD,London,0.28,0-0.5% increase,50.0,62.02185792349717,NYSE,0.32,0.35,-0.06
2024-09-12,EURUSD,NYSE,0.32,0-0.5% increase,50.0,87.4015748031446,Tokyo,0.01,0.15,-0.03
2024-09-13,EURUSD,London,-0.09,0-0.5% decrease,50.0,39.24050632911342,NYSE,-0.14,0.03,-0.16
2024-09-13,EURUSD,NYSE,-0.14,0-0.5% decrease,50.0,30.392156862744343,Tokyo,-0.14,,
2024-09-15,EURUSD,Tokyo,0.32,0-0.5% increase,50.0,67.2463768115959,London,0.01,0.13,-0.06
2024-09-15,EURUSD,NYSE,-0.0,0-0.5% decrease,50.0,50.0,Tokyo,0.32,0.36,0.0
2024-09-16,EURUSD,Tokyo,-0.12,0-0.5% decrease,50.0,37.90849673202524,London,-0.27,0.0,-0.31
2024-09-16,EURUSD,London,0.01,0-0.5% increase,50.0,40.909090909091134,NYSE,0.04,0.05,-0.11
2024-09-16,EURUSD,NYSE,0.04,0-0.5% increase,50.0,72.01492537312978,Tokyo,-0.12,0.02,-0.14
2024-09-17,EURUSD,Tokyo,0.06,0-0.5% increase,50.0,33.953488372090234,London,-0.08,0.09,-0.19
2024-09-17,EURUSD,London,-0.27,0-0.5% decrease,50.0,42.857142857143565,NYSE,-0.09,0.03,-0.12
2024-09-17,EURUSD,NYSE,-0.09,0-0.5% decrease,50.0,53.33333333333211,Tokyo,0.06,0.15,0.0
2024-09-18,EURUSD,Tokyo,0.3,0-0.5% increase,50.0,91.56010230179668,London,-0.07,0.14,-0.41
2024-09-18,EURUSD,London,-0.08,0-0.5% decrease,50.0,34.35374149659779,NYSE,-0.0,0.66,-0.17
2024-09-18,EURUSD,NYSE,-0.0,0-0.5% decrease,50.0,44.71910112359583,Tokyo,0.3,0.34,-0.42
2024-09-19,EURUSD,Tokyo,0.17,0-0.5% increase,50.0,75.60975609755909,London,0.04,0.11,-0.25
2024-09-19,EURUSD,London,-0.07,0-0.5% decrease,50.0,78.7269681742035,NYSE,0.3,0.36,-0.09
2024-09-19,EURUSD,NYSE,0.3,0-0.5% increase,50.0,56.95792880259088,Tokyo,0.17,0.18,-0.04
2024-09-20,EURUSD,London,0.04,0-0.5% increase,50.0,56.17834394904588,NYSE,0.17,0.28,-0.08
2024-09-20,EURUSD,NYSE,0.17,0-0.5% increase,50.0,44.59016393442797,Tokyo,0.17,,
2024-09-22,EURUSD,Tokyo,-0.21,0-0.5% decrease,50.0,15.803814713901005,London,0.27,0.46,-0.0
2024-09-22,EURUSD,NYSE,0.02,0-0.5% increase,50.0,50.0,Tokyo,-0.21,0.06,-0.22
2024-09-23,EURUSD,Tokyo,0.09,0-0.5% increase,50.0,60.9022556390982,London,0.17,0.21,-0.16
2024-09-23,EURUSD,London,0.27,0-0.5% increase,50.0,43.31983805668067,NYSE,-0.22,0.07,-0.26
2024-09-23,EURUSD,NYSE,-0.22,0-0.5% decrease,50.0,20.175438596494317,Tokyo,0.09,0.1,-0.07
2024-09-24,EURUSD,Tokyo,0.14,0-0.5% increase,50.0,44.80286738351047,London,-0.51,0.26,-0.57
2024-09-24,EURUSD,London,0.17,0-0.5% increase,50.0,70.06578947368318,NYSE,0.15,0.18,-0.14
2024-09-24,EURUSD,NYSE,0.15,0-0.5% increase,50.0,87.12446351929903,Tokyo,0.14,0.18,-0.0
2024-09-25,EURUSD,Tokyo,0.2,0-0.5% increase,50.0,80.76923076922715,London,0.3,0.43,-0.14
2024-09-25,EURUSD,London,-0.51,0.51-1% decrease,50.0,0.5291005291010435,NYSE,-0.45,0.04,-0.54
2024-09-25,EURUSD,NYSE,-0.45,0-0.5% decrease,50.0,46.71052631579024,Tokyo,0.2,0.23,-0.03
2024-09-26,EURUSD,Tokyo,-0.35,0-0.5% decrease,50.0,22.539682539680342,London,0.12,0.52,-0.07
2024-09-26,EURUSD,London,0.3,0-0.5% increase,50.0,70.34574468085276,NYSE,0.31,0.42,-0.01
2024-09-26,EURUSD,NYSE,0.31,0-0.5% increase,50.0,51.931330472101415,Tokyo,-0.35,0.02,-0.38
2024-09-27,EURUSD,London,0.12,0-0.5% increase,50.0,25.27301092043689,NYSE,-0.16,0.1,-0.31
2024-09-27,EURUSD,NYSE,-0.16,0-0.5% decrease,50.0,55.44871794871804,Tokyo,-0.16,,
2024-09-29,EURUSD,Tokyo,0.03,0-0.5% increase,50.0,57.18562874251525,London,-0.44,0.0,-0.63
2024-09-29,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,50.0,Tokyo,0.03,0.13,-0.03
2024-09-30,EURUSD,Tokyo,-0.19,0-0.5% decrease,50.0,25.818882466278225,London,-0.47,0.11,-0.48
2024-09-30,EURUSD,London,-0.44,0-0.5% decrease,50.0,38.82063882063928,NYSE,-0.11,0.18,-0.28
2024-09-30,EURUSD,NYSE,-0.11,0-0.5% decrease,50.0,35.18776077885937,Tokyo,-0.19,0.08,-0.21
2024-10-01,EURUSD,Tokyo,0.0,0-0.5% increase,50.0,45.56213017751491,London,-0.21,0.05,-0.36
2024-10-01,EURUSD,London,-0.47,0-0.5% decrease,50.0,36.488812392427334,NYSE,-0.08,0.06,-0.27
2024-10-01,EURUSD,NYSE,-0.08,0-0.5% decrease,50.0,53.13531353135091,Tokyo,0.0,0.06,-0.12
2024-10-02,EURUSD,Tokyo,-0.09,0-0.5% decrease,50.0,51.63636363636223,London,-0.02,0.08,-0.27
2024-10-02,EURUSD,London,-0.21,0-0.5% decrease,50.0,48.526077097503496,NYSE,0.04,0.11,-0.09
2024-10-02,EURUSD,NYSE,0.04,0-0.5% increase,50.0,53.80281690140817,Tokyo,-0.09,0.03,-0.19
2024-10-03,EURUSD,Tokyo,0.03,0-0.5% increase,50.0,67.98029556650015,London,-0.56,0.1,-0.67
2024-10-03,EURUSD,London,-0.02,0-0.5% decrease,50.0,48.405797101450126,NYSE,0.03,0.07,-0.18
2024-10-03,EURUSD,NYSE,0.03,0-0.5% increase,50.0,45.48736462094102,Tokyo,0.03,0.08,-0.05
2024-10-04,EURUSD,London,-0.56,0.51-1% decrease,50.0,36.755646817248135,NYSE,0.02,0.07,-0.18
2024-10-04,EURUSD,NYSE,0.02,0-0.5% increase,50.0,69.37984496123798,Tokyo,0.02,,
2024-10-06,EURUSD,Tokyo,-0.0,0-0.5% decrease,50.0,42.73504273504192,London,0.13,0.14,-0.14
2024-10-06,EURUSD,NYSE,-0.01,0-0.5% decrease,50.0,50.0,Tokyo,-0.0,0.08,-0.05
2024-10-07,EURUSD,Tokyo,0.09,0-0.5% increase,50.0,44.615384615384436,London,-0.24,0.01,-0.3
2024-10-07,EURUSD,London,0.13,0-0.5% increase,50.0,62.499999999995794,NYSE,-0.04,0.09,-0.17
2024-10-07,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,24.218749999996945,Tokyo,0.09,0.14,-0.01
2024-10-08,EURUSD,Tokyo,-0.24,0-0.5% decrease,50.0,27.912621359222086,London,-0.18,0.12,-0.18
2024-10-08,EURUSD,London,-0.24,0-0.5% decrease,50.0,35.011990407674205,NYSE,-0.0,0.06,-0.12
2024-10-08,EURUSD,NYSE,-0.0,0-0.5% decrease,50.0,50.18181818181938,Tokyo,-0.24,0.03,-0.24
2024-10-09,EURUSD,Tokyo,-0.02,0-0.5% decrease,50.0,32.02247191010753,London,-0.29,0.2,-0.3
2024-10-09,EURUSD,London,-0.18,0-0.5% decrease,50.0,28.3870967741951,NYSE,-0.15,0.02,-0.16
2024-10-09,EURUSD,NYSE,-0.15,0-0.5% decrease,50.0,47.142857142859555,Tokyo,-0.02,0.06,-0.04
2024-10-10,EURUSD,Tokyo,0.04,0-0.5% increase,50.0,48.23529411764439,London,-0.05,0.03,-0.21
2024-10-10,EURUSD,London,-0.29,0-0.5% decrease,50.0,22.20472440944792,NYSE,0.1,0.14,-0.2
2024-10-10,EURUSD,NYSE,0.1,0-0.5% increase,50.0,75.4266211604124,Tokyo,0.04,0.08,-0.04
2024-10-11,EURUSD,London,-0.05,0-0.5% decrease,50.0,60.26315789473741,NYSE,-0.06,0.08,-0.1
2024-10-11,EURUSD,NYSE,-0.06,0-0.5% decrease,50.0,31.067961165052097,Tokyo,-0.06,,
2024-10-13,EURUSD,Tokyo,-0.04,0-0.5% decrease,50.0,51.3812154696098,London,-0.24,0.09,-0.24
2024-10-13,EURUSD,NYSE,0.01,0-0.5% increase,50.0,50.0,Tokyo,-0.04,0.01,-0.15
2024-10-14,EURUSD,Tokyo,-0.2,0-0.5% decrease,50.0,32.20779220779244,London,-0.21,0.06,-0.22
2024-10-14,EURUSD,London,-0.24,0-0.5% decrease,50.0,22.62996941895466,NYSE,-0.04,0.05,-0.21
2024-10-14,EURUSD,NYSE,-0.04,0-0.5% decrease,50.0,57.66129032258148,Tokyo,-0.2,0.02,-0.21
2024-10-15,EURUSD,Tokyo,-0.09,0-0.5% decrease,50.0,30.272108843534,London,-0.09,,
2024-10-15,EURUSD,London,-0.21,0-0.5% decrease,50.0,16.030534351147494,NYSE,-0.12,0.04,-0.21
2024-10-15,EURUSD,NYSE,-0.12,0-0.5% decrease,50.0,69.51219512195205,Tokyo,-0.09,0.04,-0.15
2022-10-16,GBPUSD,Tokyo,0.38,0-0.5% increase,50.0,58.17307692307715,London,1.05,1.53,-0.1
2022-10-16,GBPUSD,NYSE,0.03,0-0.5% increase,50.0,50.0,Tokyo,0.38,0.78,-0.02
2022-10-17,GBPUSD,Tokyo,-0.31,0-0.5% decrease,50.0,38.74608150470203,London,0.08,0.47,-0.34
2022-10-17,GBPUSD,London,1.05,1-2% increase,50.0,62.09005002779331,NYSE,-0.26,0.46,-0.4
2022-10-17,GBPUSD,NYSE,-0.26,0-0.5% decrease,50.0,33.33333333333333,Tokyo,-0.31,0.42,-0.34
2022-10-18,GBPUSD,Tokyo,-0.5,0.51-1% decrease,50.0,11.655773420480443,London,-0.61,0.21,-0.69
2022-10-18,GBPUSD,London,0.08,0-0.5% increase,50.0,43.29685362517061,NYSE,0.19,0.32,-0.18
2022-10-18,GBPUSD,NYSE,0.19,0-0.5% increase,50.0,53.094910591472086,Tokyo,-0.5,0.3,-0.57
2022-10-19,GBPUSD,Tokyo,0.02,0-0.5% increase,50.0,60.09049773755675,London,0.48,1.36,-0.12
2022-10-19,GBPUSD,London,-0.61,0.51-1% decrease,50.0,26.97708795269756,NYSE,-0.54,0.08,-0.75
2022-10-19,GBPUSD,NYSE,-0.54,0.51-1% decrease,50.0,53.09644670050757,Tokyo,0.02,0.22,-0.23
2022-10-20,GBPUSD,Tokyo,-0.46,0-0.5% decrease,50.0,42.66247379455032,London,1.23,1.52,-0.63
2022-10-20,GBPUSD,London,0.48,0-0.5% increase,50.0,44.84654145671075,NYSE,-0.85,0.02,-1.14
2022-10-20,GBPUSD,NYSE,-0.85,0.51-1% decrease,50.0,49.94753410283282,Tokyo,-0.46,0.03,-0.53
2022-10-21,GBPUSD,London,1.23,1-2% increase,50.0,67.1236789488718,NYSE,1.23,1.42,-0.17
2022-10-21,GBPUSD,NYSE,1.23,1-2% increase,50.0,64.22261484098843,Tokyo,1.23,,
2022-10-23,GBPUSD,Tokyo,-0.37,0-0.5% decrease,50.0,65.38170823885159,London,-0.42,0.19,-0.62
2022-10-23,GBPUSD,NYSE,-0.0,0-0.5% decrease,50.0,50.0,Tokyo,-0.37,0.16,-0.79
2022-10-24,GBPUSD,Tokyo,-0.04,0-0.5% decrease,50.0,33.48571428571444,London,1.3,1.58,-0.14
2022-10-24,GBPUSD,London,-0.42,0-0.5% decrease,50.0,48.336909871245034,NYSE,-0.16,0.28,-0.33
2022-10-24,GBPUSD,NYSE,-0.16,0-0.5% decrease,50.0,44.105691056910885,Tokyo,-0.04,0.4,-0.08
2022-10-25,GBPUSD,Tokyo,0.15,0-0.5% increase,50.0,67.61303890641429,London,0.11,0.33,-0.48
2022-10-25,GBPUSD,London,1.3,1-2% increase,50.0,55.279159756771804,NYSE,0.01,0.26,-0.1
2022-10-25,GBPUSD,NYSE,0.01,0-0.5% increase,50.0,50.0,Tokyo,0.15,0.18,-0.34
2022-10-26,GBPUSD,Tokyo,-0.18,0-0.5% decrease,50.0,45.91520165460259,London,0.03,0.38,-0.36
2022-10-26,GBPUSD,London,0.11,0-0.5% increase,50.0,67.02208682406652,NYSE,0.52,0.6,-0.07
2022-10-26,GBPUSD,NYSE,0.52,0.51-1% increase,50.0,73.10344827586361,Tokyo,-0.18,0.2,-0.31
